filename,disease_type,file_size,image_width,image_height,channels,mean_intensity,std_intensity,min_intensity,max_intensity,contrast,brightness,texture_complexity,skewness,kurtosis,edge_density,processing_timestamp,feature_extraction_method,brightness_category,contrast_category,quality_score,severity_score,texture_normalized,brightness_deviation,processed_by,partition_id
train_dme_train_1617.jpg,DME,70919,512,512,3,37.990142822265625,39.4666044099499,0.0,255.0,1.038864333692869,0.14898095224417893,536.120562951648,2.6850327116626964,12.66938840036353,35.19498825073242,2025-08-13T03:05:55.442253,opencv_analysis,Low,High,0.24287708873641736,8,0.033169500992892856,-0.04910561048204881,spark-worker-2,1
train_dme_train_2927.jpg,DME,64176,512,512,3,39.71042251586914,43.954923726904134,0.0,255.0,1.1068863271182472,0.15572714712105545,864.5431573937966,2.782635724461747,12.242060365239027,21.452980041503906,2025-08-13T03:05:55.442253,opencv_analysis,Low,High,0.265055562221009,9,0.05385950441393715,-0.042359415605172285,spark-worker-2,1
train_dme_train_2137.jpg,DME,49062,768,496,3,61.12897712953629,72.67916569452191,0.0,255.0,1.188947846133758,0.239721478939358,633.8529547040056,1.7994399419402616,5.080883604976165,20.142113470262096,2025-08-13T03:05:55.442253,opencv_analysis,Low,High,0.29922677166124956,8,0.03932645716436999,0.04163491621313026,spark-worker-2,1
train_dme_train_1624.jpg,DME,58035,512,512,3,32.61216735839844,45.505308987224474,0.0,255.0,1.395347585676661,0.12789085238587622,931.1708333924762,3.7713615850415563,18.249941696995702,16.307144165039062,2025-08-13T03:05:55.442253,opencv_analysis,Low,High,0.3097215416411031,9,0.05805692221550604,-0.07019571034035152,spark-worker-2,1
test_dme_test_1198.jpg,DME,64760,512,512,3,33.45597457885742,39.501684606946924,0.0,255.0,1.180706438960236,0.1311999003092448,376.6434763426514,2.100236290814666,7.527752855350908,17.804203033447266,2025-08-13T03:05:55.442253,opencv_analysis,Low,High,0.25890770577438765,8,0.023122745613218337,-0.06688666241698293,spark-worker-2,1
train_dme_train_1108.jpg,DME,58019,512,512,3,52.23796463012695,63.83072671890451,0.0,255.0,1.2219221627576913,0.2048547632553998,604.0333020975813,2.11312307731225,6.80051667146566,17.092151641845703,2025-08-13T03:05:55.442253,opencv_analysis,Low,High,0.2939110338676267,8,0.03744787534666881,0.006768200529172069,spark-worker-2,1
train_dme_train_3250.jpg,DME,66044,512,512,3,52.056007385253906,56.20945796796727,0.0,255.0,1.079788112675924,0.20414120543236827,919.5798103676643,2.2764951958827147,8.242975943151569,30.163936614990234,2025-08-13T03:05:55.442253,opencv_analysis,Low,High,0.27609938324037,8,0.05732670964762803,0.006054642706140534,spark-worker-2,1
train_dme_train_2902.jpg,DME,63306,512,512,3,33.23774719238281,36.675168027485455,0.0,255.0,1.1034191882863351,0.13034410663679535,311.9096780448308,1.66001803920988,5.831204035009466,16.654415130615234,2025-08-13T03:05:55.442253,opencv_analysis,Low,High,0.24329887940980016,8,0.01904463853135304,-0.06774245608943238,spark-worker-2,1
train_dme_train_2049.jpg,DME,78238,512,512,3,23.1571044921875,25.603148568409207,0.0,252.0,1.1056282350432425,0.09081217447916666,773.923188843517,2.1310300137355664,8.794829326662239,36.28641128540039,2025-08-13T03:05:55.442253,opencv_analysis,Low,High,0.24313928794229558,9,0.04815061747665161,-0.10727438824706108,spark-worker-2,1
train_dme_train_1666.jpg,DME,73773,512,512,3,48.416358947753906,65.61240933459905,0.0,255.0,1.3551702515548805,0.18986807430491728,795.5421010937862,2.459087686283553,7.983911187437288,46.08976364135742,2025-08-13T03:05:55.442253,opencv_analysis,Low,High,0.317838409611965,9,0.04951256813408762,-0.008218488421310455,spark-worker-2,1
