filename,disease_type,file_size,image_width,image_height,channels,mean_intensity,std_intensity,min_intensity,max_intensity,contrast,brightness,texture_complexity,skewness,kurtosis,edge_density,processing_timestamp,feature_extraction_method,brightness_category,contrast_category,quality_score,severity_score,texture_normalized,brightness_deviation,processed_by,partition_id
train_dme_train_2001.jpg,DME,84099,512,512,3,34.01603698730469,32.00273159888287,0.0,255.0,0.9408130527029585,0.13339622347962624,983.7551922833081,1.6011010253496873,6.230145969735081,47.88351058959961,2025-08-13T03:05:55.864223,opencv_analysis,Low,Medium,0.23168945125318613,9,0.06829996491576779,-0.0634948148813877,spark-worker-4,3
test_dme_test_1196.jpg,DME,68031,512,512,3,41.27385330200195,40.110244906568816,0.0,255.0,0.9718076142074988,0.1618582482431449,531.205484083257,1.4941662333467283,5.19469616541319,29.705772399902344,2025-08-13T03:05:55.864223,opencv_analysis,Low,Medium,0.23467454440947907,8,0.03667845031000356,-0.03503279011786903,spark-worker-4,3
test_dme_test_1132.jpg,DME,91598,512,512,3,37.278045654296875,33.26317248366565,0.0,255.0,0.8922992581782933,0.14618841433057597,1532.3711836006842,1.5575549624982787,6.8225314557565975,62.030181884765625,2025-08-13T03:05:55.864223,opencv_analysis,Low,Medium,0.24031070504802943,9,0.10663402693825276,-0.05070262403043796,spark-worker-4,3
test_dme_test_1134.jpg,DME,84371,512,512,3,38.331329345703125,37.753380633342275,0.0,255.0,0.9849222888371953,0.1503189386106005,1010.2127333459066,1.7947862426405026,6.980741257494995,46.70064926147461,2025-08-13T03:05:55.864223,opencv_analysis,Low,Medium,0.2452713363304611,9,0.07014866243116588,-0.04657209975041343,spark-worker-4,3
val_dme_val_1046.jpg,DME,61655,512,512,3,38.39373779296875,44.01691960920705,0.0,255.0,1.1464609110621187,0.1505636776194853,406.06815624888986,2.9721919802629553,13.465210466102503,26.04045867919922,2025-08-13T03:05:55.864223,opencv_analysis,Low,High,0.25933644327832533,8,0.02793458909842693,-0.04632736074152863,spark-worker-4,3
val_dme_val_1238.jpg,DME,52230,512,496,3,52.52188602570565,54.88773675882356,0.0,255.0,1.0450450452590374,0.20596818049296334,1767.6504927276326,2.226584734850962,8.145939603002637,61.40335575226815,2025-08-13T03:05:55.864223,opencv_analysis,Low,High,0.2912124865952243,8,0.12307396265179672,0.009077142131949406,spark-worker-4,3
train_dme_train_1232.jpg,DME,75549,512,512,3,56.70628356933594,58.12861635208572,0.0,255.0,1.0250824545927202,0.2223775826248468,912.2554206469649,2.213217572337318,7.607796160185941,49.074153900146484,2025-08-13T03:05:55.864223,opencv_analysis,Low,High,0.2716458141344197,7,0.06330398097822433,0.025486544263832872,spark-worker-4,3
val_dme_val_1313.jpg,DME,35884,512,496,3,36.407009986139116,43.477624466279316,0.0,255.0,1.194210249147956,0.14277258818093772,542.2251403328655,2.9748420960518183,13.716188240857255,27.183719758064516,2025-08-13T03:05:55.864223,opencv_analysis,Low,High,0.268837215519487,9,0.037448439141580615,-0.054118450180076216,spark-worker-4,3
test_dme_test_1265.jpg,DME,79276,512,512,3,39.506446838378906,34.42832506669105,0.0,255.0,0.8714609341492421,0.1549272425034467,913.3074480728101,1.5114327472766902,6.0180621987916245,41.78438186645508,2025-08-13T03:05:55.864223,opencv_analysis,Low,Medium,0.22407039655756963,8,0.06337749047344496,-0.04196379585756724,spark-worker-4,3
train_dme_train_2084.jpg,DME,92878,512,512,3,48.895267486572266,39.44314073314057,0.0,255.0,0.8066862655771857,0.19174614700616574,1807.6857042228803,1.0324636410157193,4.191717539954506,62.581729888916016,2025-08-13T03:05:55.864223,opencv_analysis,Low,Medium,0.24546451078317416,8,0.12587138800000225,-0.005144891354848191,spark-worker-4,3
train_dme_train_1592.jpg,DME,56538,512,512,3,31.99298858642578,36.05917502338254,0.0,255.0,1.1270961737748373,0.12546270033892462,251.7114776223898,2.086061327172423,8.045701440044187,10.795555114746094,2025-08-13T03:05:55.864223,opencv_analysis,Low,High,0.244579083749656,8,0.017149051334854958,-0.07142833802208931,spark-worker-4,3
train_dme_train_1553.jpg,DME,43984,512,496,3,50.50252409904234,44.76714500450895,0.0,255.0,0.8864338130251563,0.19804911411389153,846.1049722896873,2.066792165117176,8.264010659107107,47.94906123991935,2025-08-13T03:05:55.864223,opencv_analysis,Low,Medium,0.23802962930064134,8,0.05868177632091224,0.001158075752877602,spark-worker-4,3
train_dme_train_3265.jpg,DME,68875,512,512,3,47.61742401123047,47.23193302401546,0.0,255.0,0.9919044132432681,0.18673499612247244,485.37275096830854,2.1422970461786277,8.464336182401711,32.85066604614258,2025-08-13T03:05:55.864223,opencv_analysis,Low,Medium,0.24459597642563213,7,0.03347592821495943,-0.010156042238541496,spark-worker-4,3
train_dme_train_1368.jpg,DME,31214,512,496,3,57.88107201360887,76.62855183775491,0.0,255.0,1.3238965549867179,0.2269845961317995,632.5305677524439,1.8748359119961306,5.071103593625312,15.165326518397178,2025-08-13T03:05:55.864223,opencv_analysis,Low,High,0.3194130407464595,8,0.04375845181065442,0.030093557770785567,spark-worker-4,3
